[INFO]
DATA_FORMAT_VERSION=1.0
CREATOR=tellurium
NUMBER_OF_COLS=3
NUMBER_OF_ROWS=50
COLUMN_HEADERS=time,[S1],[S2]
COMMENTS=

[DATA]
0,0.0001491824508162559,-1.061745967502815e-006
0.204082,0.0001345259345783254,1.318666971538904e-005
0.408163,0.0001280487177747801,4.019411329299372e-005
0.612245,0.0001098308847063258,3.773509007599302e-005
0.816327,9.495460148929068e-005,5.236003933894685e-005
1.02041,8.408098465878336e-005,6.964236568721823e-005
1.22449,6.833851813833734e-005,7.847855726201105e-005
1.42857,7.032277132989784e-005,8.820249326250916e-005
1.63265,5.155951413440761e-005,8.424876157886273e-005
1.83673,5.185296931979977e-005,0.0001104641131142837
2.04082,5.177719451523979e-005,9.259077667448431e-005
2.2449,4.967539347803556e-005,0.0001094763882764144
2.44898,3.66916865817091e-005,0.0001215924270336004
2.65306,3.599325789890584e-005,0.0001145501234808899
2.85714,2.711623919458191e-005,0.0001262144647026889
3.06122,2.254803165894893e-005,0.0001204926274078117
3.26531,2.45800927952701e-005,0.0001249092237857972
3.46939,1.797305098546324e-005,0.0001172978653009843
3.67347,2.247516108583053e-005,0.0001325786968003468
3.87755,1.374120747643245e-005,0.0001246922335742527
4.08163,1.54687412461547e-005,0.0001357244696229456
4.28571,1.31291741284498e-005,0.0001281164767771455
4.4898,6.850385389708859e-006,0.0001402309540596562
4.69388,1.070504325037239e-005,0.0001385668010226023
4.89796,1.443849173374996e-005,0.0001426342512758919
5.10204,1.232063434913189e-005,0.0001409709607361708
5.30612,5.608408287845359e-006,0.000144967797925845
5.5102,1.479815437307336e-005,0.000145357913475768
5.71429,-3.544253172200657e-007,0.0001395920218241327
5.91837,5.067962454875413e-006,0.0001415478863693574
6.12245,5.841161378844181e-006,0.0001519755513500189
6.32653,8.179594469238992e-007,0.0001418428747888657
6.53061,1.450950081724563e-006,0.0001453832107440465
6.73469,-5.995231239016145e-006,0.0001416799335102544
6.93878,-1.707179965315591e-006,0.0001572146112566739
7.14286,6.300677042111078e-006,0.0001621026340238816
7.34694,1.059015648582904e-006,0.0001476429296125568
7.55102,-1.358745750994118e-006,0.0001379054913165274
7.7551,4.023257833371549e-006,0.0001393804963285255
7.95918,7.047128846787476e-006,0.0001616636588839576
8.16327,4.221165688584343e-006,0.0001461253680230202
8.36735,4.617115733636055e-006,0.0001518981997250321
8.57143,5.622709664131279e-006,0.0001513223995815001
8.77551,7.066182437423508e-006,0.0001512532757385224
8.97959,3.233127580367261e-006,0.0001445438097912608
9.18367,-2.310883151292801e-006,0.0001523483985588193
9.38776,-7.451445034922368e-006,0.0001563905532824059
9.59184,-1.01511652842651e-006,0.0001574002993787846
9.79592,-3.972390368683271e-006,0.0001470598712684213
10,4.967945531017147e-007,0.0001523364857607101

[WEIGHTS]
1,2.85156e-011,2.85156e-011
1,2.85156e-011,2.85156e-011
1,2.85156e-011,2.85156e-011
1,2.85156e-011,2.85156e-011
1,2.85156e-011,2.85156e-011
1,2.85156e-011,2.85156e-011
1,2.85156e-011,2.85156e-011
1,2.85156e-011,2.85156e-011
1,2.85156e-011,2.85156e-011
1,2.85156e-011,2.85156e-011
1,2.85156e-011,2.85156e-011
1,2.85156e-011,2.85156e-011
1,2.85156e-011,2.85156e-011
1,2.85156e-011,2.85156e-011
1,2.85156e-011,2.85156e-011
1,2.85156e-011,2.85156e-011
1,2.85156e-011,2.85156e-011
1,2.85156e-011,2.85156e-011
1,2.85156e-011,2.85156e-011
1,2.85156e-011,2.85156e-011
1,2.85156e-011,2.85156e-011
1,2.85156e-011,2.85156e-011
1,2.85156e-011,2.85156e-011
1,2.85156e-011,2.85156e-011
1,2.85156e-011,2.85156e-011
1,2.85156e-011,2.85156e-011
1,2.85156e-011,2.85156e-011
1,2.85156e-011,2.85156e-011
1,2.85156e-011,2.85156e-011
1,2.85156e-011,2.85156e-011
1,2.85156e-011,2.85156e-011
1,2.85156e-011,2.85156e-011
1,2.85156e-011,2.85156e-011
1,2.85156e-011,2.85156e-011
1,2.85156e-011,2.85156e-011
1,2.85156e-011,2.85156e-011
1,2.85156e-011,2.85156e-011
1,2.85156e-011,2.85156e-011
1,2.85156e-011,2.85156e-011
1,2.85156e-011,2.85156e-011
1,2.85156e-011,2.85156e-011
1,2.85156e-011,2.85156e-011
1,2.85156e-011,2.85156e-011
1,2.85156e-011,2.85156e-011
1,2.85156e-011,2.85156e-011
1,2.85156e-011,2.85156e-011
1,2.85156e-011,2.85156e-011
1,2.85156e-011,2.85156e-011
1,2.85156e-011,2.85156e-011
1,2.85156e-011,2.85156e-011
